Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(83.14, 0.41)","(83.55, 0.38)","(86.82, 0.31)","(86.79, 0.31)","(57.56, 0.33)","(55.61, 0.35)","(50.55, 0.16)","(80.09, 0.17)","(50.55, 0.16)"
