Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.27, 0.57)","(70.24, 1.31)","(45.51, 1.97)","(82.59, 0.52)","(36.72, 0.73)","(70.82, 0.44)","(38.15, 0.8)"
