Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(80.96, 0.62)","(67.97, 0.95)","(44.73, 1.57)","(81.3, 0.64)","(36.79, 0.68)","(70.8, 0.54)","(37.66, 1.31)"
