Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8381,0.6958,0.4333,0.839,0.362,0.725,0.3654,1990
0.8031,0.6958,0.4092,0.8077,0.382,0.7088,0.394,1991
0.7987,0.698,0.4267,0.8045,0.371,0.7078,0.3935,1992
0.8271,0.6958,0.4376,0.8286,0.3635,0.7217,0.3731,1993
0.8074,0.6915,0.4376,0.812,0.3532,0.733,0.366,1994
