Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.67, 0.51)","(69.41, 0.99)","(43.85, 2.18)","(82.89, 0.43)","(36.23, 0.87)","(71.88, 0.94)","(37.25, 1.05)"
