Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8184,0.7133,0.4551,0.8213,0.3612,0.7217,0.3762,1990
0.8074,0.6761,0.4311,0.8115,0.3735,0.7003,0.4008,1991
0.8096,0.6958,0.4573,0.8148,0.357,0.7238,0.3698,1992
0.8118,0.6805,0.4223,0.8162,0.3651,0.7188,0.3816,1993
0.7265,0.6061,0.3414,0.7354,0.4629,0.5866,0.4827,1994
