Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.88, 0.94)","(69.98, 0.61)","(44.9, 1.41)","(82.17, 0.9)","(36.44, 0.25)","(71.26, 0.91)","(37.62, 0.8)"
