Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8184,0.7024,0.442,0.8223,0.3621,0.7258,0.3714,1990
0.8249,0.6915,0.442,0.8271,0.364,0.7257,0.369,1991
0.7856,0.6652,0.4376,0.7892,0.3706,0.7014,0.3698,1992
0.8271,0.7002,0.4661,0.828,0.3601,0.7245,0.3686,1993
0.8184,0.6958,0.4289,0.8228,0.3682,0.7211,0.3737,1994
