Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8228,0.7024,0.4464,0.8259,0.3512,0.724,0.3608,1990
0.8009,0.698,0.4354,0.8072,0.3676,0.7221,0.3873,1991
0.7965,0.674,0.4464,0.7998,0.3644,0.7185,0.3836,1992
0.8074,0.7024,0.4376,0.8102,0.3608,0.7185,0.365,1993
0.8009,0.7046,0.453,0.8069,0.3728,0.7042,0.3922,1994
