Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8249,0.6871,0.4267,0.8282,0.3635,0.7193,0.3915,1990
0.8096,0.6805,0.4223,0.8112,0.3723,0.7125,0.3912,1991
0.8118,0.7112,0.453,0.8172,0.3608,0.7238,0.3805,1992
0.8074,0.698,0.4398,0.8115,0.3694,0.7108,0.3853,1993
0.8403,0.7046,0.4376,0.8413,0.3619,0.7266,0.3744,1994
