Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.814,0.6937,0.4398,0.818,0.3648,0.7179,0.3693,1990
0.8009,0.6893,0.4442,0.8049,0.369,0.7039,0.3713,1991
0.8184,0.6893,0.4333,0.8202,0.3659,0.7026,0.3788,1992
0.8206,0.6937,0.4092,0.8239,0.3672,0.7229,0.3815,1993
0.8162,0.7046,0.4705,0.8201,0.3576,0.7343,0.3683,1994
