Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8031,0.6827,0.4595,0.807,0.3557,0.7195,0.3727,1990
0.8118,0.6958,0.4464,0.8139,0.3729,0.7019,0.3841,1991
0.7987,0.6849,0.442,0.8009,0.3736,0.6923,0.3848,1992
0.8162,0.7002,0.4267,0.8191,0.3686,0.7142,0.3862,1993
0.8271,0.6805,0.4201,0.8313,0.3636,0.7213,0.3743,1994
