Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7921,0.6543,0.4158,0.7966,0.3725,0.7121,0.3823,1990
0.7965,0.6893,0.4551,0.8014,0.3574,0.7259,0.3563,1991
0.8512,0.7155,0.4836,0.8539,0.3464,0.7376,0.3606,1992
0.8228,0.7243,0.4726,0.8264,0.3509,0.7305,0.361,1993
0.8359,0.709,0.4617,0.8404,0.353,0.7423,0.3685,1994
