Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(80.57, 0.92)","(69.63, 1.13)","(44.38, 0.64)","(81.0, 0.87)","(36.34, 0.72)","(71.75, 0.7)","(37.78, 1.25)"
