Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8053,0.6827,0.4376,0.809,0.3662,0.7107,0.3831,1990
0.8031,0.6915,0.4354,0.8077,0.3686,0.7092,0.3984,1991
0.8162,0.709,0.453,0.8191,0.3788,0.6938,0.3957,1992
0.8315,0.6937,0.4333,0.8326,0.3533,0.7346,0.3616,1993
0.8096,0.6871,0.4792,0.8119,0.3538,0.7191,0.3679,1994
