Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8228,0.6871,0.4201,0.8245,0.3791,0.7,0.3826,1990
0.8184,0.6849,0.4311,0.8213,0.3707,0.7014,0.3852,1991
0.8053,0.6893,0.442,0.8078,0.3665,0.7061,0.3835,1992
0.8249,0.7002,0.4333,0.8256,0.3803,0.7021,0.4104,1993
0.8315,0.7046,0.4245,0.8356,0.3633,0.7224,0.3814,1994
