Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.06, 1.11)","(69.01, 0.6)","(43.85, 1.23)","(82.36, 1.12)","(36.43, 0.68)","(71.31, 1.32)","(37.37, 1.15)"
