Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.87, 1.25)","(83.27, 1.12)","(86.51, 0.5)","(86.46, 0.47)","(57.19, 0.52)","(55.27, 0.6)","(50.68, 0.61)","(79.88, 0.31)","(50.67, 0.58)"
