Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8096,0.6893,0.4442,0.8146,0.3683,0.7142,0.392,1990
0.8162,0.6915,0.4442,0.8203,0.3594,0.7226,0.3814,1991
0.7921,0.6586,0.4136,0.7952,0.3836,0.6905,0.4079,1992
0.8206,0.709,0.4573,0.8244,0.3612,0.7161,0.3744,1993
0.7527,0.6477,0.4026,0.7619,0.4124,0.6576,0.4512,1994
