Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.37, 0.76)","(82.88, 0.66)","(86.6, 0.1)","(86.61, 0.1)","(56.86, 0.36)","(54.97, 0.16)","(51.06, 0.23)","(79.57, 0.32)","(51.07, 0.25)"
