Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8031,0.6805,0.4289,0.8072,0.3628,0.7161,0.3828,1990
0.8468,0.7199,0.4683,0.849,0.3484,0.7349,0.3631,1991
0.8381,0.7265,0.4617,0.8396,0.3578,0.7318,0.3671,1992
0.8228,0.7024,0.4354,0.8257,0.3536,0.733,0.362,1993
0.8074,0.698,0.4814,0.8095,0.3524,0.721,0.3651,1994
