Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8206,0.7002,0.4354,0.8222,0.364,0.7228,0.3729,1990
0.8249,0.7133,0.4573,0.8269,0.3622,0.7145,0.3882,1991
0.7943,0.6674,0.4486,0.7959,0.3741,0.688,0.3835,1992
0.8228,0.6937,0.4376,0.8261,0.3624,0.7195,0.3794,1993
0.8184,0.6783,0.4223,0.8202,0.3643,0.7178,0.3784,1994
