Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8074,0.7002,0.4551,0.8122,0.3586,0.7225,0.3702,1990
0.8271,0.709,0.453,0.8309,0.3559,0.7235,0.3745,1991
0.8118,0.6827,0.4333,0.8136,0.3692,0.7132,0.3802,1992
0.8031,0.698,0.4376,0.8055,0.3616,0.7258,0.3759,1993
0.8118,0.6958,0.4354,0.8162,0.3659,0.7207,0.395,1994
