Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.814,0.6783,0.4223,0.8165,0.3638,0.7191,0.3764,1990
0.8096,0.6958,0.4464,0.8125,0.3773,0.6896,0.3927,1991
0.814,0.674,0.4311,0.8134,0.3691,0.7032,0.3957,1992
0.8184,0.698,0.4048,0.8216,0.3775,0.7033,0.4012,1993
0.8206,0.6937,0.4245,0.8244,0.37,0.7117,0.3996,1994
