Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8184,0.6937,0.4311,0.8216,0.3655,0.7164,0.3751,1990
0.8206,0.698,0.4573,0.8236,0.3638,0.7201,0.3723,1991
0.8184,0.698,0.4573,0.8228,0.3544,0.722,0.3663,1992
0.7965,0.7046,0.4245,0.8023,0.3831,0.6967,0.4042,1993
0.7374,0.6039,0.3326,0.7447,0.4603,0.5869,0.4811,1994
