Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.14, 0.67)","(69.76, 0.71)","(43.63, 2.67)","(81.63, 0.6)","(36.71, 0.99)","(71.9, 0.91)","(37.76, 0.95)"
