Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8293,0.698,0.442,0.8315,0.3749,0.7059,0.3845,1990
0.8162,0.6893,0.4289,0.8196,0.3727,0.6986,0.3905,1991
0.8162,0.6761,0.4376,0.8158,0.3676,0.7077,0.3997,1992
0.8118,0.7002,0.4267,0.8136,0.3767,0.7049,0.4052,1993
0.8118,0.7002,0.442,0.8162,0.3665,0.7112,0.3996,1994
