Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.6937,0.4617,0.8196,0.3618,0.7156,0.374,1990
0.8249,0.7002,0.453,0.8293,0.3573,0.7264,0.3772,1991
0.8162,0.6761,0.4289,0.8196,0.3808,0.6942,0.4107,1992
0.814,0.6871,0.4245,0.8187,0.3749,0.7065,0.3826,1993
0.8249,0.709,0.442,0.8282,0.3597,0.7237,0.3751,1994
