Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8293,0.7112,0.4486,0.8309,0.3738,0.7087,0.4045,1990
0.8162,0.7002,0.4639,0.8203,0.3488,0.7294,0.3599,1991
0.8118,0.6674,0.4179,0.816,0.3768,0.7036,0.4012,1992
0.8184,0.7002,0.4595,0.8199,0.3626,0.7123,0.3861,1993
0.8031,0.6827,0.4245,0.8067,0.3718,0.6975,0.3984,1994
