Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.19, 0.35)","(70.11, 1.89)","(44.81, 3.78)","(82.48, 0.42)","(36.28, 1.17)","(71.93, 1.28)","(37.52, 1.39)"
