Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8249,0.7112,0.442,0.83,0.366,0.7189,0.3713,1990
0.8271,0.7002,0.4639,0.8307,0.3644,0.7236,0.4069,1991
0.8271,0.6893,0.4136,0.8307,0.3749,0.7059,0.3977,1992
0.8271,0.709,0.4595,0.83,0.3685,0.7087,0.4015,1993
0.8118,0.709,0.4573,0.8174,0.3569,0.7256,0.3808,1994
