Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7987,0.6761,0.4267,0.8029,0.3595,0.7214,0.3855,1990
0.8162,0.6937,0.442,0.8188,0.3626,0.7244,0.3716,1991
0.8381,0.7287,0.477,0.8415,0.3568,0.7311,0.3713,1992
0.8359,0.7002,0.4398,0.8398,0.3619,0.7227,0.3792,1993
0.8315,0.6937,0.4683,0.834,0.3545,0.7342,0.3704,1994
