Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7965,0.7133,0.4617,0.8034,0.3735,0.7085,0.3789,1990
0.8228,0.7024,0.4201,0.8254,0.3691,0.7218,0.3828,1991
0.8403,0.7133,0.4223,0.8433,0.3672,0.7274,0.3785,1992
0.8184,0.7133,0.4573,0.8228,0.348,0.7391,0.3569,1993
0.8162,0.6937,0.4201,0.8182,0.3634,0.7218,0.3731,1994
