Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.36, 1.29)","(68.53, 1.48)","(42.63, 1.07)","(81.73, 1.1)","(37.66, 1.04)","(69.98, 1.44)","(40.07, 2.23)"
