Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8118,0.6958,0.4617,0.8155,0.3641,0.7098,0.3967,1990
0.8184,0.7002,0.4573,0.8228,0.3626,0.7188,0.3879,1991
0.8118,0.6827,0.4354,0.8145,0.3737,0.7139,0.4003,1992
0.8249,0.7002,0.4705,0.8274,0.3562,0.7229,0.3672,1993
0.8096,0.7046,0.4486,0.814,0.3738,0.7048,0.396,1994
