Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8118,0.7068,0.4617,0.816,0.3612,0.7191,0.3893,1990
0.8096,0.7002,0.4442,0.8146,0.3548,0.726,0.3752,1991
0.6368,0.5536,0.3063,0.6493,0.5267,0.5329,0.5596,1992
0.8249,0.6937,0.4595,0.8279,0.3516,0.7279,0.3679,1993
0.8118,0.6915,0.4617,0.8153,0.3617,0.709,0.3942,1994
