Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8359,0.7046,0.4573,0.8383,0.3645,0.7231,0.373,1990
0.8337,0.6893,0.4376,0.8363,0.3696,0.7127,0.4043,1991
0.8031,0.6696,0.407,0.8072,0.3712,0.7052,0.3772,1992
0.8184,0.7024,0.4661,0.8221,0.3476,0.7339,0.3605,1993
0.8315,0.709,0.453,0.835,0.3515,0.7372,0.3545,1994
