Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.814,0.6937,0.4464,0.8168,0.3723,0.7055,0.3967,1990
0.8053,0.6761,0.4333,0.8069,0.3729,0.7014,0.3968,1991
0.8293,0.7133,0.4442,0.8331,0.3617,0.7239,0.3753,1992
0.8009,0.7068,0.4573,0.8067,0.357,0.724,0.3757,1993
0.8206,0.6958,0.4442,0.8252,0.3672,0.7177,0.3826,1994
