Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.87, 0.39)","(83.3, 0.36)","(86.7, 0.4)","(86.67, 0.4)","(57.1, 0.2)","(55.2, 0.14)","(50.72, 0.13)","(79.92, 0.27)","(50.71, 0.11)"
