Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8096,0.698,0.4114,0.8155,0.3811,0.7042,0.3973,1990
0.814,0.6958,0.4464,0.8173,0.3581,0.7275,0.376,1991
0.8074,0.6783,0.4223,0.8128,0.3771,0.7036,0.4034,1992
0.814,0.7002,0.4508,0.8195,0.364,0.7208,0.3724,1993
0.8162,0.7112,0.4573,0.8201,0.3626,0.719,0.3855,1994
