Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.97, 0.64)","(69.19, 1.63)","(43.15, 1.58)","(82.36, 0.62)","(36.43, 0.85)","(72.18, 0.87)","(37.11, 0.73)"
