Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8271,0.698,0.4508,0.8313,0.3553,0.7322,0.3646,1990
0.8118,0.7024,0.4595,0.8169,0.3581,0.7249,0.3754,1991
0.8184,0.6827,0.4398,0.8216,0.3715,0.707,0.3846,1992
0.814,0.7112,0.453,0.817,0.3609,0.7244,0.3782,1993
0.8206,0.6849,0.4464,0.8219,0.3666,0.7195,0.3828,1994
