Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.814,0.6958,0.4267,0.817,0.3773,0.701,0.3904,1990
0.8359,0.6937,0.4508,0.8381,0.3677,0.7144,0.3919,1991
0.8053,0.698,0.4486,0.809,0.3618,0.7087,0.3692,1992
0.8315,0.7046,0.453,0.8323,0.3539,0.7286,0.3646,1993
0.8271,0.698,0.4486,0.8304,0.3477,0.7406,0.3553,1994
