Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.4, 1.02)","(69.71, 1.27)","(44.51, 0.76)","(81.77, 1.03)","(36.62, 0.61)","(71.45, 0.94)","(38.54, 0.96)"
