Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7987,0.6827,0.4376,0.8024,0.359,0.7226,0.3828,1990
0.814,0.6937,0.442,0.8165,0.3632,0.7245,0.3723,1991
0.8337,0.7265,0.4814,0.8374,0.3524,0.7359,0.367,1992
0.8403,0.7002,0.4354,0.8446,0.3634,0.7219,0.3779,1993
0.8381,0.7002,0.4573,0.8404,0.3532,0.7341,0.3657,1994
