Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.79, 1.32)","(69.85, 0.75)","(44.42, 1.87)","(82.13, 1.26)","(36.67, 0.78)","(71.23, 0.82)","(39.17, 1.15)"
