Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8228,0.6958,0.4639,0.8257,0.3497,0.738,0.3673,1990
0.8184,0.7002,0.4551,0.8223,0.3563,0.7246,0.3698,1991
0.8118,0.6937,0.4573,0.8148,0.3671,0.7036,0.3784,1992
0.8162,0.7046,0.442,0.8191,0.3649,0.7222,0.375,1993
0.8162,0.6937,0.4376,0.8196,0.3678,0.7134,0.3755,1994
