Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.93, 0.78)","(69.8, 1.5)","(42.23, 1.94)","(82.21, 0.85)","(36.48, 0.89)","(72.42, 0.36)","(37.49, 0.4)"
