Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8118,0.6827,0.4267,0.8176,0.379,0.706,0.3949,1990
0.8118,0.6937,0.4486,0.816,0.3579,0.7247,0.378,1991
0.7921,0.6761,0.4026,0.7984,0.3971,0.6674,0.4221,1992
0.7943,0.6871,0.4158,0.8015,0.3809,0.7137,0.3931,1993
0.8096,0.6958,0.4551,0.8133,0.3719,0.7097,0.3879,1994
