Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8031,0.663,0.4004,0.8077,0.4014,0.6634,0.4337,1990
0.8206,0.6937,0.442,0.825,0.3645,0.7175,0.3992,1991
0.8184,0.698,0.4486,0.8228,0.3639,0.722,0.3735,1992
0.8074,0.6893,0.4289,0.8115,0.3697,0.6978,0.398,1993
0.8096,0.6871,0.4442,0.8152,0.3663,0.709,0.4044,1994
