Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.49, 1.51)","(69.54, 0.21)","(42.89, 1.06)","(81.84, 1.32)","(36.63, 0.97)","(71.93, 0.97)","(37.84, 1.28)"
