Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.1, 0.68)","(69.72, 0.71)","(44.03, 1.12)","(82.44, 0.58)","(36.7, 1.0)","(70.93, 1.45)","(38.7, 0.86)"
