Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8009,0.6915,0.4223,0.8072,0.3771,0.7055,0.3994,1990
0.8249,0.698,0.4508,0.8286,0.3676,0.7084,0.4072,1991
0.8162,0.7024,0.4376,0.8185,0.3828,0.6932,0.4185,1992
0.8249,0.7046,0.4573,0.8284,0.3625,0.7185,0.3875,1993
0.8249,0.7024,0.4486,0.8279,0.373,0.7091,0.3845,1994
