Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8337,0.7133,0.4792,0.8378,0.3492,0.7319,0.354,1990
0.8118,0.6849,0.4048,0.8162,0.3768,0.7119,0.3897,1991
0.7965,0.6783,0.4092,0.8009,0.3879,0.6883,0.3999,1992
0.8184,0.7068,0.4508,0.8237,0.3577,0.7279,0.3694,1993
0.8293,0.6937,0.4223,0.8317,0.3572,0.7267,0.3656,1994
