Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(80.57, 0.85)","(67.96, 1.04)","(42.23, 0.97)","(80.99, 0.78)","(37.3, 0.21)","(70.5, 0.52)","(39.17, 0.65)"
