Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(81.72, 0.79)","(82.32, 0.71)","(86.41, 0.39)","(86.46, 0.37)","(57.55, 0.39)","(55.6, 0.4)","(50.59, 0.38)","(79.87, 0.3)","(50.58, 0.37)"
