Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.814,0.6761,0.4245,0.8185,0.3778,0.6949,0.402,1990
0.8337,0.7112,0.4573,0.8376,0.3585,0.7251,0.3789,1991
0.8337,0.7112,0.4639,0.838,0.3592,0.7307,0.3648,1992
0.8206,0.7112,0.4617,0.8234,0.3508,0.7264,0.3643,1993
0.8249,0.6893,0.4267,0.8274,0.3652,0.7184,0.3886,1994
