Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.6893,0.4179,0.8201,0.3735,0.7024,0.3839,1990
0.8009,0.698,0.4508,0.8041,0.3649,0.7134,0.3732,1991
0.8162,0.698,0.4464,0.8205,0.3603,0.7229,0.3888,1992
0.7943,0.6849,0.4508,0.7981,0.3633,0.7229,0.3718,1993
0.8228,0.6893,0.4158,0.8229,0.3771,0.7056,0.4017,1994
