Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8009,0.6827,0.4398,0.8041,0.3603,0.7176,0.3804,1990
0.8425,0.6937,0.442,0.8444,0.3528,0.7333,0.3698,1991
0.8425,0.7133,0.4508,0.8447,0.3596,0.7317,0.3708,1992
0.8118,0.7046,0.4464,0.8172,0.3518,0.7349,0.3646,1993
0.8293,0.6893,0.4551,0.8322,0.3557,0.7223,0.3721,1994
