Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8228,0.6958,0.4573,0.8254,0.359,0.7246,0.3604,1990
0.8293,0.7002,0.4661,0.8325,0.3637,0.7181,0.4036,1991
0.8228,0.6827,0.4223,0.8239,0.3697,0.7084,0.381,1992
0.8228,0.698,0.4508,0.8239,0.354,0.7269,0.3693,1993
0.8359,0.7002,0.4617,0.8386,0.3432,0.7456,0.3516,1994
