Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.18, 0.66)","(68.62, 1.22)","(43.28, 1.75)","(81.64, 0.66)","(37.32, 1.43)","(70.19, 2.1)","(40.18, 1.92)"
