Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.15, 1.12)","(69.8, 2.0)","(42.67, 2.79)","(82.61, 1.07)","(37.35, 1.38)","(70.78, 1.8)","(38.43, 1.92)"
