Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss,seed
0.8337,0.8378,0.8745,0.8742,0.5705,0.5518,0.5052,0.7998,0.5058,1994
