Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7965,0.6849,0.4442,0.7995,0.3633,0.7161,0.3882,1990
0.8118,0.6937,0.4442,0.8155,0.3608,0.7279,0.3713,1991
0.8337,0.7221,0.4748,0.8378,0.3544,0.7277,0.3711,1992
0.8271,0.7002,0.4333,0.8313,0.3661,0.718,0.3827,1993
0.8403,0.7002,0.453,0.8426,0.3547,0.7332,0.3723,1994
